,signal_001,signal_002,signal_003,signal_004,signal_005,signal_006,signal_007,signal_008,signal_009,signal_010,signal_011,signal_012,signal_013,signal_014
21:10:34,1.212661028,21.43293953,0.098244257,0.098244257,1.242179036,14.20818043,119.2225037,17.74946022,23.90922928,0.100000001,0.000238003,0.0,996.6439819,0.000288582
21:10:35,1.208497047,21.43288994,0.09824314,0.09824314,1.238656998,11.84014988,119.1939011,17.74933052,23.90922928,0.100000001,0.000301227,0.0,996.6439819,0.0
21:10:36,1.204332948,21.43284035,0.09824203,0.09824203,1.23387599,9.866790771,119.1652985,17.74920082,23.90922928,0.100000001,0.00036445,0.0,996.644104,0.0
21:10:37,1.203191996,21.43280029,0.098240912,0.098240912,1.229094028,8.222325325,119.3321991,17.74906921,23.90922928,0.100000001,0.000427674,0.0,996.644104,0.0
21:10:38,1.198680997,21.4327507,0.098239802,0.098239802,1.229094028,6.851937771,119.6278992,17.74893951,23.76639938,0.100000001,0.000490898,0.0,996.6442261,0.0
21:10:39,1.187239051,21.4326992,0.098238692,0.098238692,1.221918941,5.805113792,119.9688034,17.74880981,23.76639938,0.100000001,0.000554122,0.0,996.6442261,0.0
21:10:40,1.186151981,21.43265915,0.098237567,0.098237567,1.221918941,4.758289814,120.3097992,17.74868011,23.76639938,0.100000001,0.000617345,0.0,996.6442871,0.0
21:10:41,1.194064021,21.43260956,0.098236457,0.098236457,1.217702985,4.031329155,120.5529022,17.74855042,23.76639938,0.100000001,0.000680569,0.0,996.6442871,0.0
21:10:42,1.207849026,21.43255997,0.098235346,0.098235346,1.222630024,3.304368019,120.7746964,17.74842072,23.76639938,0.100000001,0.000743793,0.0,996.6442871,0.0
21:10:43,1.211946964,21.43251038,0.098234244,0.098234244,1.232221961,2.840328932,120.9963989,17.74828911,23.81498909,0.100000001,0.000807016,0.0,996.6444092,0.000288582
21:10:44,1.216045022,21.43246078,0.098233119,0.098233119,1.237735987,2.376288891,121.3207016,17.74815941,23.81498909,0.100000001,0.00087024,0.0,996.6444092,0.002450833
21:10:45,1.217407942,21.43242073,0.098232009,0.098232009,1.239742041,1.912250042,121.5997009,17.74802971,23.81498909,0.100000001,0.000933464,0.0,996.6444702,0.0
21:10:46,1.218770981,21.43236923,0.098230898,0.098230898,1.241747975,9.086566925,121.8786011,17.74790001,23.81498909,0.100000001,0.000996687,0.0,996.6444702,0.0
21:10:47,1.216510057,21.43231964,0.098229781,0.098229781,1.244894028,7.572138786,122.0455017,17.74777031,23.81498909,0.100000001,0.001059911,0.0,996.6445923,0.0
21:10:48,1.218528986,21.43227959,0.098228671,0.098228671,1.248039007,6.310114861,122.4365005,17.74764061,23.97204971,0.100000001,0.001123135,0.0,996.6445923,0.0
21:10:49,1.218029022,21.43223,0.098227553,0.098227553,1.246302009,5.346068859,122.7177963,17.74751091,23.97204971,0.100000001,0.001186359,0.0,996.6447144,0.0
21:10:50,1.21410501,21.4321804,0.098226443,0.098226443,1.244565964,4.382023811,122.9586029,17.7473793,23.97204971,0.100000001,0.001249583,0.0,996.6447144,0.0
21:10:51,1.210180998,21.43213081,0.098225333,0.098225333,1.242828965,3.712548018,123.1994019,17.7472496,23.97204971,0.100000001,0.001312806,0.0,996.6447144,0.0
21:10:52,1.228669047,21.43209076,0.098224223,0.098224223,1.244621992,3.043071985,123.3186035,17.7471199,23.97204971,0.100000001,0.00137603,0.0,996.6447754,0.0
21:10:53,1.239074945,21.43203926,0.098223113,0.098223113,1.256782055,2.615726948,123.3519974,17.74698067,23.90922928,0.100000001,0.001439254,0.0,996.6447754,0.0
21:10:54,1.238844037,21.43198967,0.098221987,0.098221987,1.256782055,2.18838191,123.3853989,17.74684906,23.90889931,0.100000001,0.001502477,0.0,996.6448975,0.000288582
21:10:55,1.238613963,21.43194008,0.098220877,0.098220877,1.259945989,1.761036992,122.4936981,17.7467308,23.9085598,0.100000001,0.001565701,0.0,996.6448975,0.000288582
21:10:56,1.234128952,21.43190002,0.098219767,0.098219767,1.258898973,1.533094049,121.8690033,17.74658966,23.90822983,0.100000001,0.001628925,0.0,996.6450195,0.000648957
21:10:57,1.234997988,21.43185043,0.09821865,0.09821865,1.257851005,1.305150986,121.6592026,17.74645996,23.90789986,0.100000001,0.001692149,0.0,996.6450195,0.001009332
21:10:58,1.235865951,21.43180084,0.098217539,0.098217539,1.256803989,1.077208042,121.7021027,17.74633026,23.90756035,0.100000001,0.001755372,0.0,996.6450195,0.0
21:10:59,1.236734986,21.43176079,0.098216422,0.098216422,1.256948948,0.849265516,121.8261032,17.74620056,23.90723038,0.100000001,0.001818596,0.0,996.6450806,0.0
21:11:00,1.232445002,21.43170929,0.098215312,0.098215312,1.257094026,0.719516575,122.0836029,17.74607086,23.90690041,0.100000001,0.00188182,0.0,996.6450806,0.0
21:11:01,1.228155971,21.4316597,0.098214202,0.098214202,1.260416985,0.589767694,122.2624969,17.74593925,23.9065609,0.100000001,0.001945043,0.0,996.6452026,0.0
21:11:02,1.22874701,21.43161011,0.098213077,0.098213077,1.259140015,5.378376007,122.4412994,17.74580956,23.90623093,0.100000001,0.002008267,0.0,996.6452026,0.0
21:11:03,1.223127961,21.43156052,0.098211966,0.098211966,1.253204942,4.556680202,122.5509033,17.74567986,23.90589905,0.100000001,0.002071491,0.0,996.6453247,0.0
21:11:04,1.215348005,21.43152046,0.098210856,0.098210856,1.247269988,3.734982967,122.5270996,17.74555016,23.90555954,0.100000001,0.002134715,0.0,996.6453247,0.0
21:11:05,1.207568049,21.43147087,0.098209754,0.098209754,1.238700986,3.210470915,122.1837997,17.74542046,23.90522957,0.100000001,0.002197938,0.0,996.6453247,0.0
21:11:06,1.202986002,21.43141937,0.098208643,0.098208643,1.233458996,2.685960054,121.5876999,17.74529076,23.9048996,0.100000001,0.002261162,0.0,996.6453857,0.0
21:11:07,1.198405027,21.43137932,0.098207518,0.098207518,1.228216052,2.161448002,120.8057022,17.74515915,23.90456009,0.100000001,0.002324386,0.0,996.6453857,0.0
21:11:08,1.196931958,21.43132973,0.098206408,0.098206408,1.224943995,1.857910991,120.4003983,17.74502945,23.90423012,0.100000001,0.002387609,0.0,996.6455078,0.000288582
21:11:09,1.206375003,21.43128014,0.098205291,0.098205291,1.227393031,1.554375052,120.1762009,17.74489975,23.90390015,0.100000001,0.002450833,0.0,996.6455078,0.002450833
21:11:10,1.213480949,21.43123055,0.098204181,0.098204181,1.229841948,1.250838041,119.9998016,17.74477005,23.90356064,0.100000001,-0.008360422,0.0,996.6456299,0.002450833
21:11:11,1.213911057,21.43117905,0.098203063,0.098203063,1.233893991,8.219999313,119.928299,17.74464035,23.90323067,0.100000001,-0.007207222,0.0,996.6456299,0.002450833
21:11:12,1.214341044,21.4311409,0.098201953,0.098201953,1.237946033,16.8661499,119.7613983,17.74451065,23.9029007,0.100000001,-0.006054021,0.0,996.6456299,0.001730083
21:11:13,1.212846041,21.4310894,0.098200843,0.098200843,1.23931706,21.26596069,119.6278992,17.74438095,23.90257072,0.100000001,-0.004900821,0.0,996.6456909,0.001009332
21:11:14,1.208466053,21.43103981,0.098199733,0.098199733,1.240689039,29.4641304,119.5610962,17.74424934,23.90222931,0.100000001,-0.00374762,0.0,996.645813,0.000288582
21:11:15,1.213083029,21.43099976,0.098198622,0.098198622,1.242059946,32.19586945,119.4656982,17.74411964,23.90189934,0.100000001,-0.00259442,0.0,996.645813,0.0
21:11:16,1.212852955,21.43095016,0.098197497,0.098197497,1.238983989,35.94966888,119.4561996,17.74398994,23.90156937,0.100000001,-0.00249832,0.0,996.645813,0.0
21:11:17,1.212623954,21.43090057,0.098196387,0.098196387,1.235908031,41.33536911,119.4180984,17.74385071,23.90122986,0.100000001,-0.00240222,0.0,996.645874,0.0
21:11:18,1.207244039,21.43084908,0.098195277,0.098195277,1.237678051,42.0885582,119.2702026,17.7437191,23.90089989,0.100000001,-0.00230612,0.0,996.645874,0.0
21:11:19,1.224385023,21.43081093,0.09819416,0.09819416,1.241567016,35.07379913,119.2129974,17.74360085,23.90056992,0.100000001,-0.00221002,0.0,996.645874,0.0
21:11:20,1.237802982,21.43075943,0.098193049,0.098193049,1.250491023,29.22816086,119.0127029,17.7434597,23.90023041,0.100000001,-0.00211392,0.0,996.6459961,0.0
21:11:21,1.244825959,21.43070984,0.098191932,0.098191932,1.259415984,24.35680008,118.9205017,17.74333,23.89990044,0.100000001,-0.00201782,0.0,996.6461182,0.0
21:11:22,1.246394038,21.43066025,0.098190822,0.098190822,1.262506962,20.29734039,118.8283997,17.7432003,23.89957047,0.100000001,-0.00192172,0.0,996.6461182,0.0
21:11:23,1.256659985,21.43062019,0.098189712,0.098189712,1.267292976,16.91444969,118.7361984,17.7430706,23.89922905,0.100000001,-0.001825619,0.0,996.6461182,0.0
21:11:24,1.259520054,21.4305706,0.098188587,0.098188587,1.272079945,24.87509918,118.626503,17.7429409,23.89889908,0.100000001,-0.001729519,0.0,996.6461792,0.0
21:11:25,1.262380004,21.4305191,0.098187476,0.098187476,1.276865959,28.73686028,118.4929962,17.7428093,23.89856911,0.100000001,-0.001633419,0.0,996.6461792,0.0
21:11:26,1.260920048,21.43047905,0.098186374,0.098186374,1.279953003,35.4242897,118.4298019,17.7426796,23.8982296,0.100000001,-0.001537319,0.0,996.6463013,0.0
21:11:27,1.268776059,21.43042946,0.098185264,0.098185264,1.283041,40.34976959,118.3666,17.7425499,23.89789963,0.100000001,-0.001441219,0.0,996.6463013,0.0
21:11:28,1.263442039,21.43037987,0.098184153,0.098184153,1.285362005,33.62480927,118.3033981,17.7424202,23.89756966,0.100000001,-0.001345119,0.0,996.6464233,0.0
21:11:29,1.251768947,21.43033028,0.098183028,0.098183028,1.282035947,28.02066994,118.2401962,17.7422905,23.89723015,0.100000001,-0.001249019,0.0,996.6464233,0.002450833
21:11:30,1.240095973,21.43028069,0.098181918,0.098181918,1.278709054,23.35055923,118.1973038,17.7421608,23.89690018,0.100000001,-0.001152919,0.0,996.6464233,0.000288582
21:11:31,1.240383983,21.43024063,0.098180801,0.098180801,1.268898964,20.85980988,118.221199,17.74202919,23.78359032,0.100000001,-0.001056819,0.0,996.6464844,0.000648957
21:11:32,1.23467195,21.43018913,0.098179691,0.098179691,1.262609005,28.47829056,118.2783966,17.74189949,23.78359032,0.100000001,-0.000960719,0.0,996.6464844,0.001009332
21:11:33,1.225767016,21.43013954,0.098178573,0.098178573,1.256317973,35.14038849,118.1973038,17.74176979,23.78359032,0.100000001,-0.000864619,0.0,996.6466064,0.001369707
21:11:34,1.218880057,21.43009949,0.098177463,0.098177463,1.24900806,41.80249023,118.2546005,17.74164009,23.78359032,0.100000001,-0.000768519,0.0,996.6466064,0.001730082
21:11:35,1.211992979,21.4300499,0.098176353,0.098176353,1.241698027,34.83541107,118.3738022,17.74151039,23.79262924,0.100000001,-0.000672419,0.0,996.6467285,0.0
21:11:36,1.211961985,21.43000031,0.098175243,0.098175243,1.240978956,29.02949905,118.9651031,17.74138069,23.80167007,0.100000001,-0.000576319,0.0,996.6467285,0.0
21:11:37,1.211931944,21.42995071,0.098174118,0.098174118,1.240260959,24.19124985,120.2811966,17.74124908,23.81072044,0.100000001,-0.000480219,0.0,996.6467285,0.0
21:11:38,1.220795035,21.42989922,0.098173007,0.098173007,1.241305947,20.15937996,121.2301025,17.74111938,23.81975937,0.100000001,-0.000384119,0.0,996.6467896,0.0
21:11:39,1.219198942,21.42985916,0.098171897,0.098171897,1.24288702,16.79948044,121.7640991,17.74098969,23.8288002,0.100000001,-0.000288019,0.0,996.6469116,0.001009332
21:11:40,1.221910954,21.42980957,0.098170787,0.098170787,1.244469047,13.99956989,121.9072037,17.74085999,23.83783913,0.100000001,-0.000191919,0.0,996.6469116,0.001009332
21:11:41,1.227524042,21.42975998,0.09816967,0.09816967,1.248453021,11.66631031,121.8833008,17.74072075,23.84687996,0.100000001,-9.58e-05,0.0,996.6469116,0.0
21:11:42,1.223333955,21.42971992,0.098168559,0.098168559,1.252436042,9.721920967,121.7498016,17.74058914,23.85593033,0.100000001,2.81e-07,0.0,996.6469727,0.005333834
21:11:43,1.213515997,21.42967033,0.098167442,0.098167442,1.247910976,8.101600647,121.6163025,17.74047089,23.86496925,0.100000001,9.64e-05,0.0,996.6469727,0.000288582
21:11:44,1.203698993,21.42962074,0.098166332,0.098166332,1.24338603,6.75133419,121.5113983,17.74032974,23.87401009,0.100000001,0.000192482,0.0,996.6469727,0.000288582
21:11:45,1.216724992,21.42956924,0.098165222,0.098165222,1.238860965,5.719880104,121.3731003,17.74020004,23.88305092,0.100000001,0.000288582,0.0,996.6470947,0.000288582
21:11:46,1.22339797,21.42952919,0.098164096,0.098164096,1.24594903,4.688426018,121.2967987,17.74007034,23.89208984,0.100000001,0.000288582,0.0,996.6472168,0.0
21:11:47,1.215548992,21.4294796,0.098162986,0.098162986,1.245767951,12.19682026,121.1948013,17.73994064,23.90114021,0.100000001,0.000288582,0.0,996.6472168,0.0
21:11:48,1.21231401,21.42943001,0.098161884,0.098161884,1.238708019,10.16401958,121.0926971,17.73981094,23.91017914,0.100000001,0.000288582,0.0,996.6472168,0.0
21:11:49,1.207054973,21.42938042,0.098160774,0.098160774,1.235718966,8.470015526,120.9906998,17.73967934,23.91921997,0.100000001,0.000288582,0.0,996.6472778,0.0
21:11:50,1.208045006,21.42934036,0.098159663,0.098159663,1.236343026,7.058347225,120.8886032,17.73954964,23.78359032,0.100000001,0.000288582,0.0,996.6472778,0.0
21:11:51,1.209035993,21.42929077,0.098158538,0.098158538,1.236966968,16.72808075,120.7865982,17.73941994,23.78359032,0.100000001,0.000288582,0.0,996.6472778,0.0
21:11:52,1.214869976,21.42923927,0.098157428,0.098157428,1.237591028,29.13526917,120.4384995,17.73929024,23.78359032,0.100000001,0.000288582,0.0,996.6473999,0.0
21:11:53,1.218050003,21.42919922,0.098156311,0.098156311,1.23821497,35.85588837,120.1762009,17.73916054,23.78359032,0.100000001,0.000288582,0.0,996.647522,0.000288582
21:11:54,1.217236042,21.42914963,0.0981552,0.0981552,1.241567016,38.35231018,119.9377975,17.73903084,23.78359032,0.100000001,0.000288582,0.0,996.647522,0.000288582
21:11:55,1.211712003,21.42910004,0.09815409,0.09815409,1.238667965,31.96025085,119.6231003,17.73889923,23.78359032,0.100000001,0.000288582,0.0,996.647522,0.0
21:11:56,1.209252954,21.42905045,0.098152973,0.098152973,1.235769987,26.6335392,118.8888016,17.73876953,23.78359032,0.100000001,0.000288582,0.0,996.647583,0.0
21:11:57,1.209280014,21.42900085,0.098151863,0.098151863,1.239621997,22.19462013,118.5836029,17.73863983,23.78359032,0.100000001,0.000288582,0.0,996.647583,0.0
21:11:58,1.205912948,21.4289608,0.098150752,0.098150752,1.239621997,18.49551964,118.3880997,17.73851013,23.78359032,0.100000001,0.000288582,0.0,996.647583,0.0
21:11:59,1.208371997,21.4289093,0.098149627,0.098149627,1.231155038,15.41292953,118.3214035,17.73838043,23.9406395,0.100000001,0.000288582,0.0,996.6477051,0.0
21:12:00,1.203127027,21.42885971,0.098148517,0.098148517,1.231328964,12.84410954,118.2546005,17.73825073,23.9406395,0.100000001,0.000288582,0.0,996.6478271,0.0
21:12:01,1.200057983,21.42881966,0.098147407,0.098147407,1.225132942,15.83932018,118.2258987,17.73811913,23.9406395,0.100000001,0.000288582,0.0,996.6478271,0.0
21:12:02,1.193240047,21.42877007,0.098146297,0.098146297,1.223173976,13.19943047,118.1400986,17.73798943,23.9406395,0.100000001,0.000288582,0.0,996.6478271,0.000288582
21:12:03,1.209882021,21.42872047,0.098145179,0.098145179,1.226699948,10.99952984,118.0923996,17.73785973,23.9406395,0.100000001,0.000288582,0.0,996.6478882,0.001009332
21:12:04,1.217620969,21.42867088,0.098144069,0.098144069,1.233541965,9.166270256,118.0686035,17.73773003,23.97204971,0.100000001,0.000288582,0.0,996.6478882,0.001489832
21:12:05,1.220044017,21.42863083,0.098142952,0.098142952,1.240383983,7.638557911,117.9541016,17.73759079,23.96812057,0.100000001,0.000288582,0.0,996.6478882,0.001970333
21:12:06,1.218129992,21.42857933,0.098141842,0.098141842,1.243098021,6.365465164,117.9350967,17.73745918,23.96419907,0.100000001,0.000288582,0.0,996.6480103,0.002450833
21:12:07,1.221778989,21.42852974,0.098140731,0.098140731,1.242949963,5.511511803,117.8254013,17.73734093,23.96026993,0.100000001,0.000288582,0.0,996.6480713,0.0
21:12:08,1.216791034,21.42848015,0.098139606,0.098139606,1.242802978,4.657559872,117.925499,17.73719978,23.95634079,0.100000001,0.000288582,0.0,996.6480713,0.0
21:12:09,1.217540979,21.42844009,0.098138496,0.098138496,1.242655039,3.803606987,117.9828033,17.73707008,23.95241928,0.100000001,0.000288582,0.0,996.6480713,0.0
21:12:10,1.218291044,21.4283905,0.098137394,0.098137394,1.244833946,3.222500086,118.2354965,17.73694038,23.94849014,0.100000001,0.000288582,0.0,996.6481934,0.0
21:12:11,1.228019953,21.42834091,0.098136283,0.098136283,1.247014046,2.6413939,118.7313995,17.73681068,23.9445591,0.100000001,0.000288582,0.0,996.6483154,0.0
21:12:12,1.231781006,21.42828941,0.098135173,0.098135173,1.249192953,14.09305954,119.1463013,17.73667908,23.9406395,0.100000001,0.000288582,0.0,996.6483154,0.0
21:12:13,1.235542059,21.42824936,0.098134048,0.098134048,1.254410028,19.33683968,119.5230026,17.73654938,23.68935966,0.100000001,0.000288582,0.0,996.6483154,0.0
21:12:14,1.230698943,21.42819977,0.098132938,0.098132938,1.254968047,22.76048088,119.8090973,17.73641968,23.68935966,0.100000001,0.000288582,0.0,996.6483765,0.0
21:12:15,1.225857019,21.42815018,0.098131821,0.098131821,1.252966046,27.5722599,119.9617004,17.73628998,23.68935966,0.100000001,0.000288582,0.0,996.6483765,0.000288582
21:12:16,1.221014023,21.42810059,0.09813071,0.09813071,1.248245001,22.97687912,120.0236969,17.73616028,23.68935966,0.100000001,0.000288582,0.0,996.6483765,0.000288582
21:12:17,1.212419987,21.42806053,0.0981296,0.0981296,1.243523955,19.1473999,120.0617981,17.73603058,23.68935966,0.100000001,0.000288582,0.0,996.6484985,0.0
21:12:18,1.213927984,21.42801094,0.098128483,0.098128483,1.238803029,15.95617008,120.0140991,17.73590088,23.7521801,0.100000001,0.000288582,0.0,996.6486206,0.0
21:12:19,1.215435028,21.42795944,0.098127373,0.098127373,1.240602016,13.29681015,119.9425964,17.73576927,23.7521801,0.100000001,0.000288582,0.0,996.6486206,0.0
21:12:20,1.206735015,21.42791939,0.098126248,0.098126248,1.236835957,11.08067036,119.9140015,17.73563957,23.7521801,0.100000001,0.000288582,0.0,996.6486206,0.0
21:12:21,1.198035002,21.4278698,0.098125137,0.098125137,1.228811026,9.233892441,119.7900009,17.73550987,23.7521801,0.100000001,0.000288582,0.0,996.6486816,0.0
21:12:22,1.200667977,21.42782021,0.098124027,0.098124027,1.226220965,17.39566994,119.7136993,17.73538017,23.7521801,0.100000001,0.000288582,0.0,996.6486816,0.0
21:12:23,1.197837949,21.42777061,0.098122917,0.098122917,1.223629951,23.94816017,119.6373978,17.73525047,23.9406395,0.100000001,0.000288582,0.0,996.6486816,0.000288582
21:12:24,1.193765044,21.42771912,0.098121807,0.098121807,1.22104001,30.85272026,119.5944977,17.73512077,23.9406395,0.100000001,0.000288582,0.0,996.6488037,0.000288582
21:12:25,1.189692974,21.42767906,0.098120689,0.098120689,1.21844995,36.07534027,119.5515976,17.73498917,23.9406395,0.100000001,0.000288582,0.0,996.6489258,0.000288582
21:12:26,1.18561995,21.42762947,0.098119579,0.098119579,1.21468401,30.06278992,119.4705963,17.73485947,23.9406395,0.100000001,0.000288582,0.0,996.6489258,0.000288582
21:12:27,1.184144974,21.42757988,0.098118462,0.098118462,1.210919023,25.05232048,119.3895035,17.73472977,23.9406395,0.100000001,0.000288582,0.0,996.6489258,0.000288582
21:12:28,1.182670951,21.42753983,0.098117352,0.098117352,1.208001971,20.87693024,119.3417969,17.73460007,23.87781906,0.100000001,0.000288582,0.0,996.6489868,0.000288582
21:12:29,1.181195974,21.42749023,0.098116241,0.098116241,1.206591964,17.39743996,119.2177963,17.73446083,23.87781906,0.100000001,0.000288582,0.0,996.6489868,0.000288582
21:12:30,1.179721951,21.42744064,0.098115116,0.098115116,1.205181956,14.49787045,119.131897,17.73432922,23.87781906,0.100000001,0.000288582,0.0,996.6489868,0.000288582
21:12:31,1.177572012,21.42738914,0.098114014,0.098114014,1.203771949,12.08156013,119.1223984,17.73420906,23.87781906,0.100000001,0.000288582,0.0,996.6491089,0.000288582
21:12:32,1.175421,21.42734909,0.098112904,0.098112904,1.200332999,10.06795979,119.0223007,17.73406982,23.68935966,0.100000001,0.000288582,0.0,996.6491699,0.000288582
21:12:33,1.175065041,21.4272995,0.098111793,0.098111793,1.199326992,9.243190765,118.9983978,17.73394012,23.68935966,0.100000001,0.000288582,0.0,996.6491699,0.000288582
21:12:34,1.174708009,21.42724991,0.098110683,0.098110683,1.198320031,7.70265913,118.9364014,17.73381042,23.68935966,0.100000001,0.000288582,0.0,996.6491699,0.0
21:12:35,1.171712041,21.42720032,0.098109558,0.098109558,1.197314024,6.418881893,118.9077988,17.73368073,23.68935966,0.100000001,0.000288582,0.0,996.649292,0.0
21:12:36,1.171093941,21.42716026,0.098108448,0.098108448,1.195759058,5.438220024,118.9077988,17.73354912,23.68935966,0.100000001,0.000288582,0.0,996.6494141,0.000288582
21:12:37,1.170475006,21.42711067,0.098107331,0.098107331,1.194203973,4.457557201,119.0223007,17.73341942,23.9406395,0.100000001,0.000288582,0.0,996.6494141,0.000288582
21:12:38,1.169857025,21.42705917,0.09810622,0.09810622,1.192649007,3.776541948,119.3274994,17.73328972,23.9406395,0.100000001,0.000288582,0.0,996.6494141,0.000288582
21:12:39,1.169239044,21.42700958,0.09810511,0.09810511,1.192456007,3.09552598,119.7328033,17.73316002,23.9406395,0.100000001,0.000288582,0.0,996.6494751,0.0
21:12:40,1.163483024,21.42696953,0.098103993,0.098103993,1.192263961,2.660815001,120.0617981,17.73303032,23.9406395,0.100000001,0.000288582,0.0,996.6494751,0.0
21:12:41,1.168061972,21.42691994,0.098102883,0.098102883,1.197764039,2.226103067,120.3908005,17.73290062,23.9406395,0.100000001,0.000288582,0.0,996.6494751,0.0
21:12:42,1.170485973,21.42687035,0.098101757,0.098101757,1.19710803,1.791391969,120.6625977,17.73277092,23.9406395,0.100000001,0.000288582,0.0,996.6495972,0.0
21:12:43,1.170732975,21.42682076,0.098100647,0.098100647,1.196450949,1.492827058,120.9963989,17.73263931,23.9406395,0.100000001,0.000288582,0.0,996.6497192,0.0
21:12:44,1.168261051,21.4267807,0.098099537,0.098099537,1.195793986,6.595711231,121.2301025,17.73250961,23.9406395,0.100000001,0.000288582,0.0,996.6497192,0.0
21:12:45,1.185727,21.4267292,0.098098427,0.098098427,1.195137978,5.496426105,121.4017029,17.73237991,23.9406395,0.100000001,0.000288582,0.0,996.6497192,0.0
21:12:46,1.197993994,21.42667961,0.098097317,0.098097317,1.213219047,4.580355167,121.7069016,17.73225021,23.87781906,0.100000001,0.000288582,0.0,996.6497803,0.0
21:12:47,1.210260034,21.42663956,0.098096199,0.098096199,1.22310102,3.880578995,121.9001007,17.73212051,23.87084007,0.100000001,0.000288582,0.0,996.6497803,0.0
21:12:48,1.214514017,21.42658997,0.098095089,0.098095089,1.232982993,3.180802107,122.0932007,17.73199081,23.86385918,0.100000001,0.000288582,0.0,996.6497803,0.0
21:12:49,1.226155043,21.42654037,0.098093972,0.098093972,1.232982993,2.734114885,122.379303,17.73185921,23.85688019,0.100000001,0.000288582,0.0,996.6499023,0.0
21:12:50,1.235684037,21.42649078,0.098092861,0.098092861,1.252493978,2.287429094,122.6368027,17.73172951,23.84989929,0.100000001,0.000288582,0.0,996.6500244,0.0
21:12:51,1.234042048,21.42645073,0.098091751,0.098091751,1.25760901,1.840741992,122.7940979,17.73159981,23.84291077,0.100000001,0.000288582,0.0,996.6500244,0.0
21:12:52,1.228577018,21.42639923,0.098090626,0.098090626,1.262724996,1.602481961,123.0086975,17.73147011,23.83592987,0.100000001,0.000288582,0.0,996.6500244,0.0
21:12:53,1.226794958,21.42634964,0.098089524,0.098089524,1.257377028,1.364223003,123.042099,17.73133087,23.82895088,0.100000001,0.000288582,0.0,996.6500854,0.000288582
21:12:54,1.231765985,21.42630005,0.098088413,0.098088413,1.255468965,1.125962973,122.6700974,17.73119926,23.82196999,0.100000001,0.000376478,0.0,996.6500854,0.003171583
21:12:55,1.236737013,21.42625999,0.098087303,0.098087303,1.260120034,0.88770318,121.9072037,17.7310791,23.81498909,0.100000001,0.000464374,0.0,996.6500854,0.0
21:12:56,1.226055026,21.4262104,0.098086193,0.098086193,1.25405395,0.73975271,121.4447021,17.73093987,23.97204971,0.100000001,0.000552271,0.0,996.6502075,0.0
21:12:57,1.213155031,21.42616081,0.098085068,0.098085068,1.245687962,18.03598976,121.4113007,17.73081017,23.97204971,0.100000001,0.000640167,0.0,996.6503296,0.0
21:12:58,1.221130013,21.42610931,0.098083958,0.098083958,1.242792964,27.73526955,121.5734024,17.73068047,23.97204971,0.100000001,0.000728064,0.0,996.6503296,0.0
21:12:59,1.220953941,21.42606926,0.09808284,0.09808284,1.245442033,30.2903595,121.8451996,17.73055077,23.97204971,0.100000001,0.00081596,0.0,996.6503296,0.0
21:13:00,1.219089031,21.42601967,0.09808173,0.09808173,1.244900942,34.29534149,122.1169968,17.73041916,23.97204971,0.100000001,0.000903856,0.0,996.6503906,0.0
21:13:01,1.217224002,21.42597008,0.09808062,0.09808062,1.24435997,38.82799911,122.3315964,17.73028946,23.72583008,0.100000001,0.000991753,0.0,996.6505127,0.0
21:13:02,1.212090015,21.42592049,0.098079503,0.098079503,1.242503047,40.71286011,122.7369003,17.73015976,23.72583008,0.100000001,0.001079649,0.0,996.6505127,0.0
21:13:03,1.206954956,21.42588043,0.098078392,0.098078392,1.240646005,50.05215836,122.9657974,17.73003006,23.72583008,0.100000001,0.001167545,0.0,996.6505127,0.0
21:13:04,1.229307055,21.42583084,0.098077267,0.098077267,1.246181965,53.0210495,122.9324036,17.72990036,23.72583008,0.100000001,0.001255442,0.0,996.6505737,0.000288582
21:13:05,1.239918947,21.42577934,0.098076157,0.098076157,1.253919959,59.46239853,122.5986023,17.72977066,23.90922928,0.100000001,0.001343338,0.0,996.6505737,0.000288582
21:13:06,1.242769957,21.42572975,0.098075047,0.098075047,1.261657953,63.61843109,121.5876999,17.72963905,23.90922928,0.100000001,0.001431235,0.0,996.6505737,0.000288582
21:13:07,1.239372015,21.4256897,0.098073937,0.098073937,1.264248013,65.30564117,120.7723007,17.72950935,23.90922928,0.100000001,0.001519131,0.0,996.6506958,0.0
21:13:08,1.232913017,21.42564011,0.098072827,0.098072827,1.26157105,61.96419144,120.2238998,17.72937965,23.90922928,0.100000001,0.001607027,0.0,996.6508179,0.0
21:13:09,1.230581045,21.42559052,0.098071709,0.098071709,1.263664007,63.19673157,119.9330978,17.72924995,23.90922928,0.100000001,0.001694924,0.0,996.6508179,0.0
21:13:10,1.23474896,21.42554092,0.098070599,0.098070599,1.265756965,63.04528046,119.8557968,17.72912025,24.06628036,0.100000001,0.00178282,0.0,996.6508179,0.0
21:13:11,1.235852003,21.42550087,0.098069482,0.098069482,1.266134977,52.53773117,119.7786026,17.72899055,24.06628036,0.100000001,0.001870716,0.0,996.6508789,0.0
21:13:12,1.229267955,21.42544937,0.098068371,0.098068371,1.262760997,43.78144073,119.7013016,17.72886086,24.06628036,0.100000001,0.001958613,0.0,996.6508789,0.0
21:13:13,1.233412981,21.42539978,0.098067261,0.098067261,1.260468006,36.4845314,119.6240997,17.72872925,24.06628036,0.100000001,0.002046509,0.0,996.6508789,0.0
