,FT101/OUT.CV,FT102/OUT.CV,TT101/OUT.CV,PT101/OUT.CV,FT103/OUT.CV,FT104/OUT.CV,TT102/OUT.CV,FT104/AI2/OUT.CV,PT102/OUT.CV,FIC103/PID1/OUT.CV,FIC103/PID1/SP.CV,FIC104/PID1/OUT.CV,FIC104/PID1/SP.CV,FIC104/PID1/PV.CV
11:32:19,147.2180939,0.732273221,18.35828018,1.53155601,-0.002327475,0.46729961,21.52285957,995.3364258,1.322504997,0.0,0.003081489,28.32615089,0.5,0.46729961
11:32:20,147.0989075,0.648198783,18.35931969,1.534754992,-0.002380864,0.467874497,21.52285957,995.2246704,1.344689012,0.0,0.003171583,28.33337975,0.5,0.467874497
11:32:21,147.2704926,0.564124584,18.36037064,1.540284038,-0.002434253,0.468449414,21.99373055,995.1129761,1.363926053,0.0,0.0,28.3406105,0.5,0.468449414
11:32:22,147.8283997,0.480050296,18.36141014,1.537809968,-0.002487642,0.469024301,21.99373055,995.0012817,1.354140997,0.0,0.000288582,28.34783936,0.5,0.469024301
11:32:23,147.9286041,0.395976007,18.36245918,1.538419962,-0.002541031,0.469599187,21.99373055,994.8895264,1.344354987,0.0,0.000288582,28.35507011,0.5,0.469599187
11:32:24,147.7711945,0.311901808,18.3635006,1.552314043,-0.00259442,0.470174015,21.99373055,994.777771,1.389981031,0.0,0.000288582,28.36230087,0.5,0.470174015
11:32:25,147.756897,0.227827504,18.36454964,1.556602001,-0.002561659,0.470748901,21.99373055,994.6660767,1.37755096,0.0,0.000288582,28.36952972,0.5,0.470748901
11:32:26,147.6519928,0.205972195,18.36558914,1.558495998,-0.002528897,0.471323788,22.43325996,994.5543823,1.371307969,0.0,0.000288582,28.37676048,0.5,0.471323788
11:32:27,147.5805054,0.184117004,18.36664009,1.551123977,-0.002496136,0.471898705,22.43325996,994.442688,1.359061003,0.0,0.000288582,28.38398933,0.5,0.471898705
11:32:28,147.5756989,0.162261695,18.36768913,1.553526044,-0.002463375,0.472473592,22.43325996,994.3309937,1.353142023,0.0,0.000288582,28.39121056,0.5,0.472473592
11:32:29,147.6616058,0.140406504,18.36873055,1.555927992,-0.002430613,0.473048389,22.43325996,994.2192993,1.344849944,0.0,0.000288582,28.39845085,0.5,0.473048389
11:32:30,147.649704,0.118551202,18.36977959,1.555405021,-0.002397852,0.473623306,22.43325996,994.1074829,1.352185011,0.0,0.000288582,28.40567017,0.5,0.473623306
11:32:31,147.6376953,0.09669593,18.37081909,1.551043987,-0.00236509,0.474198192,22.79997063,993.9957886,1.324224949,0.0,0.000288582,28.41290092,0.5,0.474198192
11:32:32,147.4707947,0.074840657,18.37187004,1.551632047,-0.002332329,0.474773109,22.79997063,993.8842163,1.331164002,0.0,0.0,28.42012978,0.5,0.474773109
11:32:33,147.4707947,0.0529854,18.37291908,1.573043942,-0.002299567,0.475347996,22.79997063,993.772522,1.39784503,0.0,0.0,28.42736053,0.5,0.475347996
11:32:34,147.6329041,5.960226059,18.37396049,1.576843023,-0.002266806,0.475922912,22.79997063,993.6607056,1.376240969,0.0,0.0,28.43458939,0.5,0.475922912
11:32:35,147.5090027,4.966855049,18.37500954,1.580641031,-0.002234045,0.47649771,23.15546036,993.5490112,1.393308997,0.0,0.0,28.44182014,0.5,0.47649771
11:32:36,147.3135071,4.139046192,18.37605095,1.598250031,-0.002201283,0.477072597,23.15546036,993.4373169,1.437795043,0.0,0.0,28.4490509,0.5,0.477072597
11:32:37,147.2561951,3.506690979,18.37709999,1.611222982,-0.002168522,0.477647513,23.15546036,993.3256226,1.410274982,0.0,0.0,28.45627975,0.5,0.477647513
11:32:38,147.1036072,2.874336958,18.3781395,1.613559961,-0.002135761,0.4782224,23.15546036,993.2139282,1.426481962,0.0,0.004613084,28.46351051,0.5,0.4782224
11:32:39,147.0034943,2.470688105,18.37919044,1.611897945,-0.002102999,0.478797287,23.15546036,993.1021729,1.430999041,0.0,0.003892333,28.47073936,0.5,0.478797287
11:32:40,146.998703,2.067038059,18.38023949,1.618790984,-0.002070238,0.479372114,23.21826935,992.9904785,1.416445017,0.0,0.003171583,28.47797012,0.5,0.479372114
11:32:41,146.8175049,1.663388968,18.3812809,1.618790984,-0.002037477,0.479947001,23.21826935,992.8787231,1.377210975,0.0,0.001730082,28.48520088,0.5,0.479947001
11:32:42,146.7268982,1.409260035,18.38232994,1.613175035,-0.002004715,0.480521888,23.21826935,992.7670288,1.361112952,0.0,0.000288582,28.49242973,0.5,0.480521888
11:32:43,146.9080963,1.155130982,18.38336945,1.620311022,-0.001971954,0.481096804,23.21826935,992.6552734,1.426538944,0.0,0.000288582,28.49966049,0.5,0.481096804
11:32:44,147.0225983,1.367643952,18.38442039,1.627447009,-0.001939192,0.481671691,23.21826935,992.5435791,1.415521979,0.0,0.000288582,28.50688934,0.5,0.481671691
11:32:45,146.9748993,1.204040051,18.3854599,1.626989961,-0.001906431,0.482246488,23.50091934,992.4318848,1.407001972,0.0,0.000288582,28.51411057,0.5,0.482246488
11:32:46,147.0559998,1.040436983,18.38651085,1.633201003,-0.00187367,0.482821405,23.50091934,992.3201904,1.43224299,0.0,0.0,28.52133942,0.5,0.482821405
11:32:47,147.3421021,0.876832783,18.38755035,1.641994953,-0.001840908,0.483396292,23.50091934,992.2084961,1.459848046,0.0,0.0,28.52857018,0.5,0.483396292
11:32:48,147.5471039,0.71322912,18.3885994,1.638977051,-0.001808147,0.483971208,23.50091934,992.0968018,1.41772604,0.0,0.0,28.53580093,0.5,0.483971208
11:32:49,147.5279999,0.549625397,18.38965034,1.635957956,-0.001775385,0.484546095,23.50091934,991.9849854,1.412974,0.0,0.0,28.54302979,0.5,0.484546095
11:32:50,147.4421997,0.500391603,18.39068985,1.632940054,-0.001742624,0.485121012,23.78359032,991.8734131,1.412549973,0.0,0.0,28.55026054,0.5,0.485121012
11:32:51,147.418396,0.451157808,18.3917408,1.626459956,-0.001709863,0.485695809,23.78359032,991.7617188,1.398131967,0.0,0.0,28.5574894,0.5,0.485695809
11:32:52,147.3182068,0.401924014,18.3927803,1.615743995,-0.001677101,0.486270696,23.78359032,991.6500244,1.367813945,0.0,0.0,28.56472015,0.5,0.486270696
11:32:53,147.2895966,0.35269019,18.39382935,1.613443017,-0.00164434,0.486845613,23.78359032,991.538208,1.366273046,0.0,0.002450833,28.56648064,0.5,0.486845613
11:32:54,147.2180939,0.303456306,18.39487076,1.611142993,-0.001611579,0.487420499,24.09769058,991.4265137,1.362089992,0.0,0.001730082,28.56823921,0.5,0.487420499
11:32:55,147.2561951,0.254222512,18.3959198,1.61580205,-0.001578817,0.487995386,24.09769058,991.4265137,1.373255014,0.0,0.002090458,28.56999969,0.5,0.487995386
11:32:56,147.6042938,0.204988703,18.39697075,1.627092004,-0.001546056,0.488570303,24.09769058,991.4265137,1.414219975,0.0,0.002450833,28.57175064,0.5,0.488570303
11:32:57,147.9523926,0.155754894,18.39801025,1.619784951,-0.001513294,0.4891451,24.09769058,991.4265137,1.401043057,0.0,0.0,28.57350922,0.5,0.4891451
11:32:58,148.1764984,0.1065211,18.3990593,1.61483705,-0.001480533,0.489719987,24.09769058,991.4265137,1.406921983,0.0,0.0,28.5752697,0.5,0.489719987
11:32:59,148.6342926,0.094713204,18.40010071,1.629943013,-0.001447772,0.490294904,24.10816002,991.4329224,1.421514988,0.0,0.000288582,28.57703018,0.5,0.490294904
11:33:00,148.9776001,0.082905293,18.40114975,1.63056004,-0.00141501,0.49086979,24.11862946,991.439209,1.371114969,0.0,0.000288582,28.57879066,0.5,0.49086979
11:33:01,149.3829956,0.071097389,18.40218925,1.627570033,-0.001382249,0.490892112,24.1291008,991.4454956,1.374578953,0.0,0.002450833,28.58054924,0.5,0.490892112
11:33:02,149.7120056,0.059289489,18.4032402,1.638885021,-0.001349487,0.490914494,24.13957977,991.4517822,1.432901978,0.0,0.004613084,28.58230972,0.5,0.490914494
11:33:03,150.1316071,0.047481589,18.40428925,1.650200963,-0.001316726,0.490936786,24.15004921,991.4581909,1.448282003,0.0,0.004180633,28.58406067,0.5,0.490936786
11:33:04,150.3128052,0.035673682,18.40533066,1.650092006,-0.001283965,0.490959108,24.16052055,991.4644775,1.413931012,0.0,0.003748183,28.58581924,0.5,0.490959108
11:33:05,150.565506,1.281337976,18.4063797,1.661643028,-0.001251203,0.490981489,24.17098999,991.4708862,1.439069986,0.0,0.003315733,28.58757973,0.5,0.490981489
11:33:06,150.9828033,1.115486026,18.4074192,1.673194051,-0.001218442,0.491003811,24.18145943,991.4771729,1.454138041,0.0,0.002883283,28.58934021,0.5,0.491003811
11:33:07,151.3999939,0.949633479,18.40847015,1.664829016,-0.001185681,0.491026103,24.19193077,991.4835205,1.415740967,0.0,0.002450833,28.59110069,0.5,0.491026103
11:33:08,151.7290039,0.783781171,18.40950966,1.658936977,-0.001152919,0.491048515,24.31757927,991.4899292,1.395516038,0.0,0.002018383,28.59285927,0.5,0.491048515
11:33:09,152.0007935,0.617928982,18.41056061,1.66652596,-0.001120158,0.491070807,24.31757927,991.4962158,1.434026957,0.0,0.001585932,28.59461975,0.5,0.491070807
11:33:10,152.2297058,0.720781207,18.41160965,1.668166041,-0.001087396,0.491093099,24.31757927,991.5026245,1.402346015,0.0,0.001153482,28.5963707,0.5,0.491093099
11:33:11,152.5778046,0.651637375,18.41264915,1.685876966,-0.001054635,0.49111551,24.31757927,991.5089111,1.449494004,0.0,0.000721032,28.59812927,0.5,0.49111551
11:33:12,152.8733978,0.582493484,18.4137001,1.679978013,-0.001021874,0.491137803,24.31757927,991.5151978,1.456212997,0.0,0.000288582,28.59988976,0.5,0.491137803
11:33:13,153.1690979,0.513349712,18.41473961,1.674080014,-0.000989112,0.491160095,24.47466087,991.5214844,1.438349962,0.0,0.0,28.60165024,0.5,0.491160095
11:33:14,153.5077057,0.44420591,18.41579056,1.676916003,-0.000956351,0.491182387,24.47466087,991.5278931,1.428138971,0.0,0.002450833,28.60341072,0.5,0.491182387
11:33:15,153.7890015,0.375062108,18.41683006,1.686036944,-0.00092359,0.491204798,24.47466087,991.5341797,1.423321962,0.0,0.001369707,28.6051693,0.5,0.491204798
11:33:16,154.032196,0.305918187,18.4178791,1.682710052,-0.000890828,0.49122709,24.47466087,991.5405273,1.37053895,0.0,0.000288582,28.60692978,0.5,0.49122709
11:33:17,154.0370026,0.2367744,18.41892052,1.679383039,-0.000858067,0.491249412,24.47466087,991.546875,1.413316011,0.0,0.0,28.60869026,0.5,0.491249412
11:33:18,153.5410004,0.167630598,18.41996956,1.679775,-0.000825305,0.491271794,24.31757927,991.5532227,1.43759501,0.0,0.0,28.61045074,0.5,0.491271794
11:33:19,152.6446075,0.159821704,18.42102051,1.686761975,-0.000792544,0.491294086,24.31757927,991.5595703,1.461874962,0.0,0.0,28.61219978,0.5,0.491294086
11:33:20,152.2344971,0.152012795,18.42206001,1.687124968,-0.000759783,0.491316497,24.31757927,991.565918,1.441421032,0.0,0.003171583,28.61396027,0.5,0.491316497
11:33:21,151.8244019,0.144203901,18.42310905,1.68748796,-0.000727021,0.491338789,24.31757927,991.5722046,1.399211049,0.0,0.002210583,28.61572075,0.5,0.491338789
11:33:22,151.5478058,0.136395007,18.42415047,1.698335052,-0.00069426,0.491361111,24.31757927,991.5786133,1.475304008,0.0,0.001249582,28.61747932,0.5,0.491361111
11:33:23,151.647995,0.128586099,18.42519951,1.703326941,-0.000661498,0.491383493,24.50247955,991.5848999,1.472707033,0.0,0.000288582,28.61923981,0.5,0.491383493
11:33:24,152.0032959,0.120777197,18.42624092,1.691470981,-0.000628737,0.491405815,24.50247955,991.5911865,1.456882,0.0,0.000288582,28.62100029,0.5,0.491405815
11:33:25,152.3585052,0.112968303,18.42728996,1.690659046,-0.000595976,0.491428107,24.50247955,991.5975952,1.459614038,0.0,0.000288582,28.62276077,0.5,0.491428107
11:33:26,152.4299927,0.105159402,18.42834091,1.684970021,-0.000563214,0.491450489,24.50247955,991.6038818,1.413115978,0.0,0.0,28.62450981,0.5,0.491450489
11:33:27,152.4299927,0.097350523,18.42938042,1.683019042,-0.000530453,0.491472811,24.50247955,991.6102295,1.388491035,0.0,0.0,28.62627029,0.5,0.491472811
11:33:28,152.3585052,0.089541607,18.43042946,1.678056002,-0.000497691,0.491495103,24.38042068,991.6165771,1.391453028,0.0,0.0,28.62803078,0.5,0.491495103
11:33:29,152.1963959,0.081732713,18.43147087,1.667281032,-0.00046493,0.491517514,24.38042068,991.6229248,1.376551032,0.0,0.0,28.62978935,0.5,0.491517514
11:33:30,151.7910004,0.073923819,18.43251991,1.663913965,-0.000432169,0.491539806,24.38042068,991.6292725,1.375247002,0.0,0.0,28.63154984,0.5,0.491539806
11:33:31,151.2521973,0.066114917,18.43355942,1.667302966,-0.000399407,0.491562098,24.38042068,991.6356201,1.417904019,0.0,0.0,28.63331032,0.5,0.491562098
11:33:32,150.4606018,0.05830602,18.43461037,1.666939974,-0.000366646,0.49158451,24.50606918,991.6419067,1.403468966,0.0,0.0,28.6350708,0.5,0.49158451
11:33:33,149.7597046,0.050497118,18.43565941,1.673542023,-0.000333884,0.491606802,24.50606918,991.6483154,1.431453943,0.0,0.0,28.63681984,0.5,0.491606802
11:33:34,149.430603,0.042688221,18.43670082,1.672157049,-0.000301123,0.491629094,24.50606918,991.6546021,1.415781021,0.0,0.0,28.63858032,0.5,0.491629094
11:33:35,149.2064972,0.034879331,18.43774986,1.665395021,-0.000268362,0.491651386,24.50606918,991.6608887,1.391396046,0.0,0.0,28.64034081,0.5,0.491651386
11:33:36,149.1255035,0.027070429,18.43878937,1.65863204,-0.0002356,0.491673797,24.50606918,991.6672974,1.403753042,0.0,0.001730082,28.64209938,0.5,0.491673797
11:33:37,148.9776001,0.01926153,18.43984032,1.651870012,-0.000202839,0.49169609,24.5689106,991.673584,1.357229948,0.0,0.002811207,28.64385986,0.5,0.49169609
11:33:38,148.8583984,0.01145263,18.44087982,1.655817032,-0.000170078,0.491718411,24.5689106,991.6798706,1.379822969,0.0,0.003892333,28.64562035,0.5,0.491718411
11:33:39,148.5865936,0.003643737,18.44193077,1.663769007,-0.000137316,0.491740793,24.5689106,991.6862793,1.376711965,0.0,0.003531958,28.64738083,0.5,0.491740793
11:33:40,148.4006958,9.488003731,18.44297981,1.683961987,-0.000104555,0.491763085,24.5689106,991.692627,1.470651031,0.0,0.003171583,28.64912987,0.5,0.491763085
11:33:41,148.3101044,7.906670094,18.44401932,1.692473054,-7.18e-05,0.491785407,24.5689106,991.6989746,1.488096952,0.0,0.0,28.65089035,0.5,0.491785407
11:33:42,148.1289063,6.588891029,18.44507027,1.686290979,-3.9e-05,0.491807789,24.30547905,991.7053223,1.498260021,0.0,0.0,28.65265083,0.5,0.491807789
11:33:43,148.0715942,5.582253933,18.44610977,1.691398978,-6.27e-06,0.491830111,24.30547905,991.7116089,1.445574045,0.0,0.0,28.65440941,0.5,0.491830111
11:33:44,147.8665924,4.57561779,18.44716072,1.685660005,2.65e-05,0.491852492,24.30547905,991.7180176,1.365093946,0.0,0.0,28.65616989,0.5,0.491852492
11:33:45,147.7664948,3.87656498,18.44820023,1.681843042,5.93e-05,0.491874814,24.30547905,991.7243042,1.41395998,0.0,0.004613084,28.65793037,0.5,0.491874814
11:33:46,147.7783966,3.177512884,18.44924927,1.678025961,9.2e-05,0.491897106,24.30547905,991.7307129,1.413784981,0.0,0.003995298,28.65969086,0.5,0.491897106
11:33:47,147.7902985,2.731287956,18.45029068,1.667847037,0.000124775,0.491919488,24.53749084,991.7368774,1.36926198,0.0,0.003377512,28.6614399,0.5,0.491919488
11:33:48,147.6329041,2.285063028,18.45133972,1.669653058,0.000157536,0.49194181,24.53749084,991.7432861,1.414245009,0.0,0.002759726,28.66320038,0.5,0.49194181
11:33:49,147.5614014,1.838837981,18.45239067,1.678279996,0.000190298,0.491964102,24.53749084,991.7495728,1.459228992,0.0,0.00214194,28.66496086,0.5,0.491964102
11:33:50,147.5184937,1.600824952,18.45343018,1.677358985,0.000223059,0.491986513,24.53749084,991.7559814,1.446463943,0.0,0.001524154,28.66671944,0.5,0.491986513
11:33:51,147.4994049,1.362812042,18.45447922,1.67264998,0.00025582,0.492008805,24.52766991,991.7623291,1.437628031,0.0,0.000906368,28.66847992,0.5,0.492008805
11:33:52,148.033493,1.124799013,18.45552063,1.678796053,0.000288582,0.492031097,24.51786041,991.7686157,1.442801952,0.0,0.000288582,28.6702404,0.5,0.492031097
11:33:53,148.7201996,0.886785388,18.45656967,1.67979002,-0.001873669,0.49205339,24.50803947,991.7750244,1.455625057,0.0,0.0,28.67200089,0.5,0.49205339
11:33:54,149.506897,0.795456827,18.45760918,1.672353029,-0.001537319,0.492075801,24.49822044,991.781311,1.405583024,0.0,0.0,28.67375946,0.5,0.492075801
11:33:55,150.1697998,0.704128325,18.45866013,1.670037985,-0.001200969,0.492098093,24.48841095,991.7877197,1.353391051,0.0,0.000288582,28.67551041,0.5,0.492098093
11:33:56,150.5274048,0.612799704,18.45970917,1.683454037,-0.000864619,0.492120385,24.47859001,991.7940063,1.444987059,0.0,0.001009332,28.67727089,0.5,0.492120385
11:33:57,150.6466064,0.521471083,18.46075058,1.683534026,-0.000528268,0.492142797,24.46876907,991.800293,1.420794964,0.0,0.0,28.67902946,0.5,0.492142797
11:33:58,150.6466064,0.430142611,18.46179962,1.681000948,-0.000191918,0.492165089,24.45895958,991.8065796,1.434533954,0.0,0.003892333,28.68078995,0.5,0.492165089
11:33:59,150.4176941,0.33881399,18.46283913,1.678468943,0.000144432,0.492187411,24.44914055,991.8129883,1.42660296,0.0,0.001009332,28.68255043,0.5,0.492187411
11:34:00,150.2651062,0.247485504,18.46389008,1.678468943,0.000480782,0.492209792,24.43931961,991.8192749,1.430575013,0.0,0.002090457,28.68431091,0.5,0.492209792
11:34:01,150.160202,0.206237897,18.46492958,1.678650975,0.000817132,0.492232114,24.42950058,991.8256836,1.382022977,0.0,0.003171583,28.68606949,0.5,0.492232114
11:34:02,150.0267029,4.079395771,18.46598053,1.670966983,0.001153482,0.492254406,24.41968918,991.8319702,1.383424997,0.0,0.004252709,28.68782043,0.5,0.492254406
11:34:03,149.8074036,3.456155062,18.46702957,1.670793056,0.001489833,0.492276788,24.40987015,991.8383179,1.403800964,0.0,0.005333834,28.68958092,0.5,0.492276788
11:34:04,149.6833954,2.832914114,18.46806908,1.679121971,0.001826183,0.49229911,24.40004921,991.8447266,1.419386983,0.0,0.0,28.69133949,0.5,0.49229911
11:34:05,149.4259033,2.400108099,18.46912003,1.680094004,0.002162533,0.492321491,24.39023972,991.8510132,1.406083941,0.0,0.000288582,28.69309998,0.5,0.492321491
11:34:06,149.216095,1.967301011,18.47015953,1.694046974,0.002498883,0.492343813,24.38042068,991.8574219,1.48319304,0.0,0.001730082,28.69486046,0.5,0.492343813
11:34:07,149.1063995,9.680226326,18.47121048,1.70026505,0.002835233,0.492366105,24.38042068,991.8635864,1.44769299,0.0,0.003171583,28.69662094,0.5,0.492366105
11:34:08,148.9967041,8.066855431,18.47224998,1.70293498,0.003171583,0.492388487,24.38042068,991.8699951,1.488994956,0.0,0.004613084,28.69837952,0.5,0.492388487
11:34:09,148.815506,6.722379208,18.47330093,1.705605984,0.003507934,0.492410809,24.38042068,991.8762817,1.456496,0.0,0.004973459,28.70013046,0.5,0.492410809
11:34:10,148.7391968,5.695349216,18.47434044,1.701259017,0.003844284,0.492433101,24.25476074,991.8826904,1.407047033,0.0,0.005333834,28.70189095,0.5,0.492433101
11:34:11,148.5579987,4.668319225,18.47538948,1.701259017,0.004180634,0.492455512,24.25476074,991.8889771,1.455675006,0.0,0.0,28.70364952,0.5,0.492455512
11:34:12,148.5771027,3.955104113,18.47644043,1.700186014,0.004516984,0.492477804,24.25476074,991.8953247,1.441359997,0.0,0.000288582,28.70541,0.5,0.492477804
11:34:13,148.5294037,3.241888046,18.47747993,1.688735962,0.004853334,0.492500097,24.25476074,991.9016724,1.41505003,0.0,0.001009332,28.70717049,0.5,0.492500097
11:34:14,148.3863983,2.701572895,18.47853088,1.677286029,0.005189684,0.492522389,24.25476074,991.90802,1.399634004,0.0,0.001730082,28.70892906,0.5,0.492522389
11:34:15,148.2433014,12.13467026,18.47957039,1.683591962,0.005526035,0.4925448,24.19193077,991.9144287,1.402264953,0.0,0.002450833,28.71068954,0.5,0.4925448
11:34:16,148.1575012,10.11221981,18.48061943,1.684062958,0.005862385,0.492567092,24.19626999,991.9207153,1.392384052,0.0,0.003171583,28.71244049,0.5,0.492567092
11:34:17,148.1432037,8.426850319,18.48166084,1.686653972,0.006198735,0.492589414,24.20060921,991.927124,1.435078979,0.0,0.003892333,28.71419907,0.5,0.492589414
11:34:18,148.0478058,7.022375107,18.48270988,1.674036026,0.006535084,0.492611796,24.20495033,991.9332886,1.437299013,0.0,0.004613084,28.71595955,0.5,0.492611796
11:34:19,147.8809052,5.949512005,18.48376083,1.673514009,0.006871435,0.492634088,24.20929909,991.9396973,1.411924958,0.0,0.005333834,28.71772003,0.5,0.492634088
11:34:20,147.7140045,4.876648903,18.48480034,1.670789003,0.007207785,0.49265641,24.21364021,991.9459839,1.379313946,0.0,0.006054584,28.71948051,0.5,0.49265641
11:34:21,147.7521973,4.131606102,18.48584938,1.668063998,0.007544135,0.492678791,24.21797943,991.9523926,1.374835968,0.0,0.006775335,28.72123909,0.5,0.492678791
11:34:22,147.7902985,3.386562109,18.48689079,1.660655975,0.007880485,0.492701113,24.22232056,991.9586792,1.351287961,0.0,0.007496085,28.72299957,0.5,0.492701113
11:34:23,148.0048981,2.910979986,18.48793983,1.653247952,0.008216836,0.492723405,24.22665977,991.9650269,1.368147969,0.0,0.008216836,28.72475052,0.5,0.492723405
11:34:24,148.3148041,2.435398102,18.48899078,1.663391948,0.006054584,0.492745787,24.2310009,991.9713745,1.40674305,0.0,0.0,28.72650909,0.5,0.492745787
11:34:25,148.3338928,1.959815979,18.49003029,1.671002984,0.003892333,0.492768109,24.23534966,991.9777222,1.420009017,0.0,0.000288582,28.72826958,0.5,0.492768109
11:34:26,148.2194977,1.706143975,18.49107933,1.686182022,0.001730082,0.492790401,24.23969078,991.9840698,1.493229032,0.0,0.001009332,28.73003006,0.5,0.492790401
11:34:27,148.2384949,1.452471018,18.49212074,1.687132001,-0.000432169,0.492812812,24.24403,991.9904175,1.482931972,0.0,0.002811208,28.73179054,0.5,0.492812812
11:34:28,148.114502,1.198799014,18.49316978,1.685449004,-0.000409288,0.492835104,24.24836922,991.9967041,1.42779696,0.0,0.004613084,28.73354912,0.5,0.492835104
11:34:29,148.0572968,0.94512713,18.49420929,1.690260053,-0.000386407,0.492857486,24.00345993,992.0031128,1.451064944,0.0,0.004012458,28.7353096,0.5,0.492857486
11:34:30,147.8332062,0.84035939,18.49526024,1.692582011,-0.000363526,0.492879808,24.00345993,992.0093994,1.422991991,0.0,0.003411833,28.73707008,0.5,0.492879808
11:34:31,147.7378998,0.735591829,18.49629974,1.689890027,-0.000340645,0.4929021,24.00345993,992.015686,1.406744957,0.0,0.002811208,28.73881912,0.5,0.4929021
11:34:32,148.0144043,0.630824089,18.49735069,1.683465004,-0.000317764,0.492924511,24.00345993,992.0220947,1.392961979,0.0,0.002210583,28.74057961,0.5,0.492924511
11:34:33,148.0453949,0.526056409,18.49839973,1.677039981,-0.000294883,0.492946804,24.00345993,992.0283813,1.397703052,0.0,0.001609957,28.74234009,0.5,0.492946804
11:34:34,148.0764008,0.421288788,18.49943924,1.686385036,-0.000272002,0.492969096,24.31757927,992.034729,1.433506966,0.0,0.001009332,28.74410057,0.5,0.492969096
11:34:35,148.0478058,0.316521108,18.50049019,1.686385036,-0.000249121,0.492991388,24.31757927,992.0410767,1.435240984,0.0,0.001009332,28.74585915,0.5,0.492991388
11:34:36,147.8903961,0.268163711,18.50152969,1.681545019,-0.00022624,0.493013799,24.31757927,992.0474243,1.421372056,0.0,0.001009332,28.74761963,0.5,0.493013799
11:34:37,147.8188934,0.219806299,18.50258064,1.685369015,-0.000203359,0.493036091,24.31757927,992.053772,1.396631002,0.0,0.000769082,28.74938011,0.5,0.493036091
11:34:38,147.6425018,3.011734962,18.50362015,1.679797053,-0.000180478,0.493058413,24.31757927,992.0601196,1.364066005,0.0,0.000528832,28.75112915,0.5,0.493058413
11:34:39,147.5233002,2.588790894,18.50466919,1.689903975,-0.000157597,0.493080795,24.25476074,992.0664063,1.458857059,0.0,0.000288582,28.75288963,0.5,0.493080795
11:34:40,147.3563995,2.165846109,18.5057106,1.693647981,-0.000134716,0.493103087,24.25476074,992.0728149,1.480806947,0.0,0.0,28.75465012,0.5,0.493103087
11:34:41,147.2657928,1.74290204,18.50675964,1.688729048,-0.000111835,0.493125409,24.25476074,992.0791016,1.457345963,0.0,0.0,28.7564106,0.5,0.493125409
11:34:42,147.3610992,1.51730597,18.50781059,1.702718019,-8.9e-05,0.49314779,24.25476074,992.0853882,1.479115963,0.0,0.0,28.75816917,0.5,0.49314779
11:34:43,147.6376953,1.291710973,18.5088501,1.699234962,-6.61e-05,0.493170112,24.25476074,992.0916748,1.448732018,0.0,0.003171583,28.75992966,0.5,0.493170112
11:34:44,147.7425995,1.066115022,18.50989914,1.693204999,-4.32e-05,0.493192405,24.03487015,992.0980835,1.443132043,0.0,0.002450833,28.76169014,0.5,0.493192405
11:34:45,147.9714966,0.840519726,18.51094055,1.691166997,-2.03e-05,0.493214786,24.03487015,992.1043701,1.408364058,0.0,0.001730082,28.76343918,0.5,0.493214786
11:34:46,148.2480927,0.712106884,18.51198959,1.679993033,2.57e-06,0.493237108,24.03487015,992.1107788,1.370458007,0.0,0.001009332,28.76519966,0.5,0.493237108
11:34:47,148.6056976,0.58369422,18.5130291,1.683279991,2.55e-05,0.4932594,24.03487015,992.1171265,1.435706973,0.0,0.0,28.76696014,0.5,0.4932594
11:34:48,148.9346924,6.336085796,18.51408005,1.689527035,4.83e-05,0.493281811,24.03487015,992.1234131,1.464931011,0.0,0.0,28.76872063,0.5,0.493281811
11:34:49,149.497406,13.81886959,18.51512909,1.683722019,7.12e-05,0.493304104,24.03487015,992.1298218,1.447896004,0.0,0.0,28.76876068,0.5,0.493304104
11:34:50,149.8264008,20.53590012,18.5161705,1.680130959,9.41e-05,0.493326396,24.03487015,992.1361084,1.436375976,0.0,0.001730082,28.76880074,0.5,0.493326396
11:34:51,150.2174072,27.6937809,18.51721954,1.683652997,0.000116975,0.493348807,24.03487015,992.1425171,1.381410956,0.0,0.004613084,28.76882935,0.5,0.493348807
11:34:52,150.5583038,33.84128189,18.51825905,1.687175989,0.000139855,0.493371099,24.03487015,992.1488037,1.361256957,0.0,0.0,28.7688694,0.5,0.493371099
11:34:53,150.8993073,36.70666122,18.51931,1.69351697,0.000162736,0.493393511,23.88863945,992.1550903,1.463060021,0.0,0.0,28.76890945,0.5,0.493393511
11:34:54,151.2093048,42.2483902,18.52036095,1.699859023,0.000185617,0.493415803,23.88863945,992.161377,1.462404966,0.0,0.0,28.76893997,0.5,0.493415803
11:34:55,151.5191956,44.75835037,18.52140045,1.697064996,0.000208498,0.493438095,23.88863945,992.1677856,1.470253944,0.0,0.0,28.76898003,0.5,0.493438095
11:34:56,151.7720032,37.57086945,18.52244949,1.700055003,0.000231379,0.493460387,23.88863945,992.1740723,1.438961029,0.0,0.0,28.76902008,0.5,0.493460387
11:34:57,152.2106018,31.30904961,18.52349091,1.703044057,0.00025426,0.493482798,23.88863945,992.180481,1.413452983,0.0,0.000288582,28.7690506,0.5,0.493482798
11:34:58,152.6159973,26.09087944,18.52453995,1.696913004,0.000277141,0.49350509,23.97204971,992.1868286,1.373980045,0.0,0.001009332,28.76909065,0.5,0.49350509
